@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5,6}

@data
812,'2017/02/07 17:17:20:503',5,0.164942,-0.685458,-0.322347,0.262659,1.01664,0.479802,-0.072702,0.037771,0.170063,0.229727,0.38526,0.023674,0.277867,990.527344,0.417404,4.306012,?,?,?
813,'2017/02/07 17:17:20:524',5,-0.00191,-0.798939,-0.400698,0.262779,0.960704,0.447774,0.015196,-0.021219,0.315964,0.540515,0.434938,-0.126832,0.192572,990.527344,0.527397,5.870495,?,?,?
814,'2017/02/07 17:17:20:546',5,0.035708,-0.663249,-0.251621,0.104983,0.72589,0.209251,-0.15525,0.10831,0.257255,0.349577,0.44991,0.010482,0.374405,1033.59375,0.25856,2.046774,?,?,?
815,'2017/02/07 17:17:20:566',5,0.093964,-0.677351,-0.29217,0.220781,0.943798,0.387197,-0.161652,-0.017643,0.180062,0.428666,0.420143,-0.076622,0.336199,1033.59375,0.491214,4.320499,?,?,?
816,'2017/02/07 17:17:20:587',5,0.063599,-0.569453,-0.030107,0.349196,0.766707,0.113638,-0.25338,0.049308,0.293455,0.502315,0.309292,-0.046805,0.381914,1033.59375,0.294079,2.849236,?,?,?
817,'2017/02/07 17:17:20:608',5,0.035964,-0.631803,-0.133812,0.444581,0.891762,0.144627,-0.049932,-0.052229,0.170144,0.47038,0.274577,-0.070022,0.451699,1076.660156,0.321121,2.6774,?,?,?
818,'2017/02/07 17:17:20:629',5,-0.026237,-0.791334,-0.207758,0.406275,0.887289,0.182561,-0.016119,0.04804,0.307041,0.550188,0.162015,0.125829,0.318163,1076.660156,0.334161,2.73809,?,?,?
819,'2017/02/07 17:17:20:649',5,0.023238,-0.614036,-0.123519,0.546092,0.8475,-0.029103,-0.165026,0.033654,0.351949,0.524201,0.108935,0.201431,0.188132,1119.726563,0.337193,3.28413,?,?,?
820,'2017/02/07 17:17:20:670',5,-0.12155,-0.749396,-0.096042,0.628508,0.847296,0.153531,0.048354,0.186886,0.309,0.514146,0.105221,0.34119,0.274881,990.527344,0.217208,1.83262,?,?,?
821,'2017/02/07 17:17:20:691',5,-0.142315,-0.564012,-0.04677,0.65934,0.875807,0.029157,0.268085,0.159455,0.19778,0.278552,-0.093035,0.261628,0.326543,1162.792969,0.194159,1.036451,?,?,?
822,'2017/02/07 17:17:20:712',5,-0.140289,-0.544457,-0.04201,0.499967,0.702744,-0.094828,0.182237,0.068083,0.291716,0.272287,0.038677,0.252966,0.231221,1248.925781,0.163744,0.882483,?,?,?
823,'2017/02/07 17:17:20:733',5,-0.256302,-0.716194,0.036288,0.716886,0.717691,0.15399,0.095481,-0.055169,0.332892,0.282817,0.363732,0.154252,0.218184,990.527344,0.184106,0.863308,?,?,?
824,'2017/02/07 17:17:20:754',5,-0.230955,-0.596431,0.146782,0.713388,0.61456,0.136746,0.175074,0.010937,0.456184,0.093002,0.339155,0.125317,0.328091,1076.660156,0.19022,0.671593,?,?,?
825,'2017/02/07 17:17:20:775',5,-0.130143,-0.531396,0.205531,0.785442,0.496398,0.070314,0.096467,-0.065334,0.341138,0.162822,0.343767,0.160662,0.331661,1119.726563,0.162852,0.66421,?,?,?
826,'2017/02/07 17:17:20:795',5,-0.132643,-0.59221,0.043727,0.595656,0.412221,0.103545,0.14527,0.065034,0.529401,0.135539,0.267568,-0.00229,0.154709,990.527344,0.162061,0.593034,?,?,?
827,'2017/02/07 17:17:20:816',5,-0.129876,-0.311535,0.201517,0.481728,0.34612,-0.101669,0.029173,0.016988,0.422213,0.207291,0.461842,0.071947,0.205771,5986.230469,0.134159,0.482086,?,?,?
828,'2017/02/07 17:17:20:837',5,-0.247644,-0.522174,0.343726,0.585243,0.13722,-0.072701,0.349082,0.146015,0.537011,0.184227,0.36521,0.046629,0.304282,1851.855469,0.139512,0.517458,?,?,?
829,'2017/02/07 17:17:20:858',5,-0.281618,-0.265214,0.334458,0.704179,0.355149,-0.210989,0.084672,0.094793,0.542444,0.20339,0.51424,0.170657,0.191234,6158.496094,0.11466,0.434872,?,?,?
830,'2017/02/07 17:17:20:878',5,-0.213949,-0.349684,0.36364,0.558876,0.331746,0.001566,0.255834,-0.02208,0.426953,0.138223,0.341202,0.02595,0.284254,6201.5625,0.123447,0.444126,?,?,?
831,'2017/02/07 17:17:20:899',5,-0.232963,-0.321595,0.36454,0.607537,0.21451,0.104696,0.326297,0.068567,0.538258,0.092535,0.528429,0.035886,0.211768,1808.789063,0.13457,0.430102,?,?,?
832,'2017/02/07 17:17:20:920',5,-0.339625,-0.261091,0.614216,0.706505,0.330898,-0.099296,0.098345,0.058133,0.47958,0.193685,0.196553,-0.057049,0.228382,6115.429688,0.12217,0.394627,?,?,?
833,'2017/02/07 17:17:20:941',5,-0.181908,-0.409814,0.258608,0.525615,0.099353,-0.017353,0.235156,0.170641,0.518388,-0.093546,0.306266,0.178652,0.301881,6115.429688,0.118096,0.427272,?,?,?
834,'2017/02/07 17:17:20:962',5,-0.385373,-0.475604,0.317564,0.637037,0.255504,-0.05381,0.277524,0.138341,0.56083,0.020186,0.312028,0.019014,0.237818,6115.429688,0.156974,0.497507,?,?,?
835,'2017/02/07 17:17:20:983',5,-0.338515,-0.310226,0.393457,0.59905,0.128781,0.032204,0.233633,0.327876,0.598724,0.02189,0.238224,0.166198,0.304997,6158.496094,0.126587,0.473653,?,?,?
836,'2017/02/07 17:17:21:004',5,-0.167776,-0.219565,0.36132,0.416247,0.198567,0.166012,0.200321,0.072631,0.395336,0.117647,0.394536,0.173271,0.215676,6201.5625,0.132331,0.467675,?,?,?
837,'2017/02/07 17:17:21:024',5,-0.236422,-0.244452,0.554533,0.781475,0.165691,0.008509,0.214715,0.095926,0.450677,0.090333,0.14779,-0.098895,0.246029,1851.855469,0.146751,0.415026,?,?,?
838,'2017/02/07 17:17:21:045',5,-0.303216,-0.153375,0.643821,0.612823,0.058393,-0.157186,0.182666,0.150637,0.623691,0.048571,0.293611,0.078041,0.234201,1765.722656,0.12828,0.353642,?,?,?
839,'2017/02/07 17:17:21:066',5,-0.451465,-0.458784,0.486069,0.68267,0.098635,-0.165094,0.3124,0.310167,0.687632,0.245829,0.42114,0.137936,0.264795,1851.855469,0.146133,0.521749,?,?,?
840,'2017/02/07 17:17:21:087',5,-0.23857,-0.149405,0.470779,0.73851,0.143943,-0.232295,0.278244,0.041819,0.446095,0.148518,0.257181,0.158226,0.332856,5943.164063,0.136885,0.474569,?,?,?
841,'2017/02/07 17:17:30:294',6,0.307306,-0.978671,-0.197283,0.006489,0.220649,0.295518,0.49432,0.321021,0.591064,0.184952,-0.177263,0.051006,0.306624,1076.660156,0.294317,2.119971,?,?,?
842,'2017/02/07 17:17:30:315',6,0.321956,-0.901353,-0.203726,0.113129,0.296666,0.43843,0.480928,0.340441,0.526232,0.089031,-0.218439,-0.091201,0.206673,1076.660156,0.291697,2.093064,?,?,?
843,'2017/02/07 17:17:30:335',6,0.452488,-0.877468,-0.179888,0.081424,0.30381,0.36369,0.383526,0.325911,0.441059,0.078868,-0.184545,-0.070657,0.240541,1076.660156,0.266528,2.041049,?,?,?
844,'2017/02/07 17:17:30:357',6,0.287565,-0.994436,-0.315484,0.088092,0.286582,0.315165,0.499918,0.355735,0.60817,0.173298,-0.230196,-0.008319,0.17178,1076.660156,0.304143,2.460592,?,?,?
845,'2017/02/07 17:17:30:377',6,0.230029,-1.103299,-0.330453,0.005265,0.293975,0.294076,0.444525,0.408875,0.591948,0.278412,-0.128684,0.042624,0.28035,1076.660156,0.320746,2.565611,?,?,?
846,'2017/02/07 17:17:30:398',6,0.269338,-1.138163,-0.409533,-0.004431,0.206947,0.249894,0.299657,0.329837,0.541589,0.163171,-0.133549,0.051218,0.232619,1076.660156,0.318365,2.672599,?,?,?
847,'2017/02/07 17:17:30:419',6,0.295214,-0.948268,-0.141938,0.108362,0.348452,0.257052,0.331466,0.363202,0.474352,0.109139,-0.217637,-0.105218,0.199004,1076.660156,0.332297,2.684489,?,?,?
848,'2017/02/07 17:17:30:440',6,0.284318,-1.024017,-0.277912,0.173663,0.439235,0.330293,0.430372,0.430897,0.528995,0.144443,-0.198307,-0.090401,0.179146,1076.660156,0.296653,2.554776,?,?,?
849,'2017/02/07 17:17:30:461',6,0.303354,-1.02718,-0.327062,0.183186,0.33011,0.374415,0.419125,0.402108,0.585577,0.198337,-0.144689,-0.030445,0.174938,1076.660156,0.282699,2.388682,?,?,?
850,'2017/02/07 17:17:30:482',6,0.318836,-1.07363,-0.139446,0.058583,0.284201,0.363581,0.383304,0.33898,0.632194,0.186075,-0.15039,-0.019156,0.20257,1076.660156,0.288304,2.282488,?,?,?
851,'2017/02/07 17:17:30:502',6,0.421856,-0.916164,-0.124272,0.138996,0.293308,0.302327,0.323288,0.300095,0.556512,0.090104,-0.170872,-0.007329,0.203415,1076.660156,0.275454,2.257014,?,?,?
852,'2017/02/07 17:17:30:523',6,0.214015,-1.094633,-0.283984,0.032971,0.274989,0.34303,0.411893,0.340999,0.610529,0.198723,-0.159327,0.031055,0.260693,1076.660156,0.293216,2.261995,?,?,?
853,'2017/02/07 17:17:30:544',6,0.200245,-1.08921,-0.241724,0.020326,0.28305,0.382011,0.348693,0.377669,0.585855,0.198831,-0.135107,0.053963,0.307311,1076.660156,0.306998,2.326533,?,?,?
854,'2017/02/07 17:17:30:565',6,0.329228,-0.923635,-0.246706,0.135843,0.282697,0.408908,0.330847,0.363507,0.537349,0.145426,-0.219071,-0.036026,0.197754,1076.660156,0.317786,2.639179,?,?,?
855,'2017/02/07 17:17:30:585',6,0.421377,-0.985321,-0.25438,0.065689,0.265592,0.243368,0.3202,0.345012,0.519252,0.166713,-0.191311,0.063128,0.195742,1076.660156,0.334825,2.795468,?,?,?
856,'2017/02/07 17:17:30:606',6,0.290588,-1.032142,-0.257326,0.068225,0.309376,0.322234,0.430392,0.345135,0.586056,0.146665,-0.145314,0.036768,0.196194,1076.660156,0.375445,2.876302,?,?,?
857,'2017/02/07 17:17:30:628',6,0.299295,-1.074483,-0.280445,0.066319,0.370271,0.30912,0.503147,0.374071,0.556724,0.161652,-0.198628,-0.015465,0.13642,1076.660156,0.360262,2.889389,?,?,?
858,'2017/02/07 17:17:30:648',6,0.327707,-0.998257,-0.200634,0.098214,0.317388,0.31093,0.442989,0.396448,0.57081,0.119383,-0.202955,-0.06361,0.163599,1076.660156,0.363188,2.893397,?,?,?
859,'2017/02/07 17:17:30:669',6,0.380007,-0.976474,-0.260883,0.057736,0.342342,0.259061,0.394998,0.386378,0.431135,0.155906,-0.179947,-0.044494,0.217234,1076.660156,0.345964,2.715396,?,?,?
860,'2017/02/07 17:17:30:690',6,0.323388,-1.030432,-0.279567,0.095349,0.316786,0.33802,0.500207,0.422299,0.559476,0.21431,-0.159269,-0.007342,0.194973,1076.660156,0.347504,2.758749,?,?,?
861,'2017/02/07 17:17:30:711',6,0.251725,-1.065686,-0.293258,0.067807,0.303012,0.309039,0.488646,0.411669,0.609916,0.136942,-0.187799,-0.006476,0.188301,1076.660156,0.359155,2.833809,?,?,?
862,'2017/02/07 17:17:30:732',6,0.384723,-1.033121,-0.261962,0.097138,0.309854,0.355372,0.448459,0.363104,0.552949,0.139124,-0.196321,0.021374,0.126298,1076.660156,0.356066,2.810578,?,?,?
863,'2017/02/07 17:17:30:752',6,0.329791,-0.981221,-0.227334,0.093447,0.250404,0.377865,0.402211,0.34744,0.603604,0.107462,-0.162456,0.028395,0.177541,1076.660156,0.388589,3.030855,?,?,?
864,'2017/02/07 17:17:30:773',6,0.23428,-1.11001,-0.344504,-0.010512,0.241061,0.240481,0.394547,0.390447,0.479379,0.151137,-0.261561,-0.077051,0.207148,1076.660156,0.376059,2.973391,?,?,?
865,'2017/02/07 17:17:30:794',6,0.3316,-0.958159,-0.257921,0.158624,0.284583,0.415198,0.428446,0.333096,0.528576,0.123613,-0.276485,0.035179,0.142291,1076.660156,0.373148,2.820516,?,?,?
866,'2017/02/07 17:17:30:815',6,0.294444,-1.022942,-0.272958,0.058429,0.296219,0.339791,0.442133,0.345794,0.520884,0.186042,-0.220148,-0.002779,0.194862,1076.660156,0.37835,2.985907,?,?,?
867,'2017/02/07 17:17:30:836',6,0.348904,-0.91315,-0.201146,0.105076,0.308593,0.327818,0.403551,0.349931,0.535554,0.120186,-0.240438,-0.001727,0.210057,1076.660156,0.377483,3.006322,?,?,?
868,'2017/02/07 17:17:30:856',6,0.314592,-1.046578,-0.275593,0.104564,0.262306,0.394627,0.464754,0.358648,0.617079,0.16069,-0.207393,0.051129,0.16129,1076.660156,0.363958,2.800872,?,?,?
869,'2017/02/07 17:17:30:877',6,0.409411,-0.987887,-0.248181,0.117582,0.285076,0.329669,0.410711,0.290803,0.532835,0.097747,-0.241907,-0.018101,0.158317,1076.660156,0.356489,2.891061,?,?,?
870,'2017/02/07 17:17:30:898',6,0.291782,-1.028009,-0.214694,0.070462,0.277431,0.344983,0.430264,0.381822,0.59062,0.136888,-0.211331,-0.004506,0.208417,1076.660156,0.358267,2.704319,?,?,?
871,'2017/02/07 17:17:30:919',6,0.163535,-1.139408,-0.10783,-0.155012,0.166358,0.439632,0.342866,0.272108,0.360965,0.041397,-0.138138,0.17052,0.448432,559.863281,0.247907,1.719836,?,?,?
872,'2017/02/07 17:17:30:940',6,0.252613,-1.02273,-0.094867,0.185397,0.401845,0.534799,0.448616,0.218927,0.358992,0.070787,-0.203263,0.184855,0.483267,1162.792969,0.199542,1.503897,?,?,?
873,'2017/02/07 17:17:30:960',6,0.172749,-0.9939,-0.078759,0.09518,0.363608,0.386545,0.642726,0.348316,0.315642,0.036991,-0.168348,0.233262,0.489511,1162.792969,0.228333,1.398593,?,?,?
874,'2017/02/07 17:17:30:981',6,0.193759,-0.917199,-0.10836,0.171339,0.388695,0.334151,0.44099,0.341658,0.312728,0.025481,-0.147071,0.374485,0.487522,1162.792969,0.189182,1.376469,?,?,?
875,'2017/02/07 17:17:31:003',6,0.369702,-0.831549,-0.014967,0.010454,0.292978,0.341586,0.458542,0.172164,0.31124,0.011997,-0.119246,0.171064,0.636712,1162.792969,0.180513,1.079927,?,?,?
876,'2017/02/07 17:17:31:023',6,0.243806,-0.906591,-0.03425,-0.200852,0.347572,0.565666,0.483361,0.306436,0.323565,0.06855,-0.072385,0.177602,0.646554,602.929688,0.146586,0.885943,?,?,?
877,'2017/02/07 17:17:31:044',6,0.189961,-0.745786,0.080104,-0.070536,0.519261,0.608961,0.485869,0.368782,0.275681,0.150254,-0.220119,0.177301,0.602591,602.929688,0.133966,0.804003,?,?,?
878,'2017/02/07 17:17:31:064',6,0.258435,-0.755021,-0.013536,-0.08909,0.309732,0.475477,0.431917,0.171087,0.294435,0.083643,-0.167685,0.200357,0.654745,602.929688,0.120197,0.723462,?,?,?
879,'2017/02/07 17:17:31:085',6,0.162009,-0.595943,0.162709,0.107215,0.365684,0.431644,0.371551,0.308145,0.416354,0.273574,-0.309938,0.08629,0.575292,1119.726563,0.128481,0.754809,?,?,?
880,'2017/02/07 17:17:31:106',6,0.072215,-0.764396,0.059055,0.193009,0.345448,0.227998,0.320095,0.303323,0.44969,0.265779,-0.19261,0.162469,0.700287,1162.792969,0.116022,0.866607,?,?,?
881,'2017/02/07 17:17:31:127',6,0.087371,-0.685444,0.021541,0.152951,0.3096,0.320315,0.279628,0.342998,0.434975,0.121254,-0.299443,0.14744,0.652342,1162.792969,0.10662,0.777535,?,?,?
882,'2017/02/07 17:17:31:148',6,0.034303,-0.848217,0.096707,0.102852,0.256875,0.232516,0.213246,0.328081,0.629353,0.254305,-0.253528,0.088785,0.734944,1162.792969,0.148084,1.165482,?,?,?
883,'2017/02/07 17:17:31:169',6,0.065099,-0.777662,0.097927,0.282132,0.550738,0.182536,0.267301,0.359544,0.625237,0.362319,-0.305138,0.161771,0.582486,1162.792969,0.147118,1.288967,?,?,?
884,'2017/02/07 17:17:31:190',6,0.120106,-0.664633,0.1554,0.359123,0.54684,0.249631,0.198869,0.335608,0.492549,0.204293,-0.308624,0.081579,0.575255,1162.792969,0.143624,1.215867,?,?,?
885,'2017/02/07 17:17:31:211',6,0.149903,-0.675414,0.104533,0.174962,0.43537,0.198669,0.1341,0.195666,0.561951,0.202999,-0.258327,0.197327,0.768432,1162.792969,0.165267,1.294905,?,?,?
886,'2017/02/07 17:17:31:232',6,0.003834,-0.682919,0.245306,0.375736,0.404764,0.292044,0.32401,0.299915,0.687346,0.305995,-0.31929,0.041765,0.615304,1162.792969,0.182591,1.407769,?,?,?
887,'2017/02/07 17:17:31:252',6,-0.025733,-0.718051,0.192093,0.312364,0.309558,0.168193,0.218004,0.278036,0.582641,0.278392,-0.246108,0.104781,0.682069,1162.792969,0.161976,1.236233,?,?,?
888,'2017/02/07 17:17:31:273',6,-0.021621,-0.790418,0.235515,0.241503,0.237068,0.165474,0.111877,0.215637,0.506245,0.146931,-0.168206,0.114287,0.695925,1162.792969,0.179059,1.321179,?,?,?
889,'2017/02/07 17:17:31:294',6,-0.00559,-0.599919,0.295709,0.275114,0.248361,0.238489,0.147945,0.367539,0.610813,0.361994,-0.147331,0.145118,0.60711,1162.792969,0.092713,0.663002,?,?,?
890,'2017/02/07 17:17:31:314',6,0.135359,-0.747261,0.1707,0.296847,0.348067,0.282631,0.352372,0.464029,0.442482,0.155954,-0.263269,0.031837,0.639263,1162.792969,0.157227,1.171933,?,?,?
891,'2017/02/07 17:17:31:336',6,0.085063,-0.750644,0.148424,0.25591,0.346631,0.117508,0.076981,0.334424,0.374076,0.248305,-0.208666,0.303313,0.775644,1205.859375,0.228905,1.980489,?,?,?
892,'2017/02/07 17:17:31:357',6,0.039325,-0.577592,0.310185,0.312689,0.410567,0.241375,0.134857,0.16253,0.514381,0.168215,-0.290357,0.351339,0.747957,1248.925781,0.22389,1.577911,?,?,?
893,'2017/02/07 17:17:31:378',6,-0.11889,-0.635478,0.401594,0.475408,0.383544,0.158472,0.204801,0.34763,0.616179,0.070707,-0.311734,0.333603,0.840238,1205.859375,0.227301,1.553561,?,?,?
894,'2017/02/07 17:17:31:398',6,-0.126314,-0.652386,0.451093,0.53028,0.396854,0.055851,-0.035362,0.28318,0.778313,0.271937,-0.266128,0.255181,0.68369,1205.859375,0.241404,1.937045,?,?,?
895,'2017/02/07 17:17:31:419',6,-0.079497,-0.433178,0.446705,0.496978,0.504689,0.257952,-0.004175,0.297707,0.654727,0.130645,-0.44493,0.248244,0.658076,1205.859375,0.191368,1.450652,?,?,?
896,'2017/02/07 17:17:31:440',6,-0.013033,-0.422665,0.568234,0.493815,0.383643,0.023586,-0.168187,0.161198,0.571922,0.146962,-0.227587,0.419023,0.773055,1248.925781,0.208879,1.58356,?,?,?
897,'2017/02/07 17:17:31:460',6,-0.08078,-0.52624,0.411006,0.521939,0.485543,0.228047,0.036908,0.189534,0.523419,-0.006229,-0.284249,0.380002,0.765636,1205.859375,0.16726,1.315237,?,?,?
898,'2017/02/07 17:17:31:481',6,-0.080824,-0.51191,0.547436,0.469996,0.415648,0.14879,-0.051136,0.285569,0.642104,0.051749,-0.302151,0.347794,0.689319,1205.859375,0.162184,1.184687,?,?,?
899,'2017/02/07 17:17:31:502',6,-0.067673,-0.381503,0.458057,0.377324,0.420672,0.19039,0.008124,0.218845,0.580195,0.069801,-0.275253,0.437131,0.715924,1205.859375,0.163597,1.129243,?,?,?
900,'2017/02/07 17:17:31:523',6,-0.181763,-0.449771,0.668115,0.331297,0.519326,0.166452,-0.037217,0.19249,0.636868,0.072438,-0.246807,0.405435,0.658901,1248.925781,0.153011,0.912154,?,?,?
901,'2017/02/07 17:17:31:544',6,-0.063913,-0.443659,0.369139,0.323695,0.324327,0.174103,-0.072208,0.255914,0.572448,0.165191,-0.264325,0.496903,0.724413,1205.859375,0.153151,1.080976,?,?,?
902,'2017/02/07 17:17:31:565',6,-0.161052,-0.468959,0.397192,0.484784,0.396972,-0.00358,0.026189,0.380395,0.797938,0.288911,-0.286544,0.289058,0.6643,1248.925781,0.21904,1.726875,?,?,?
903,'2017/02/07 17:17:31:586',6,-0.04705,-0.460642,0.366693,0.518292,0.511998,0.194943,0.02402,0.237224,0.508765,0.010338,-0.379201,0.507272,0.841866,1248.925781,0.213091,1.824472,?,?,?
904,'2017/02/07 17:17:31:607',6,-0.093895,-0.568443,0.307041,0.21087,0.393214,0.297177,0.147515,0.421351,0.490377,0.145328,-0.081267,0.560453,0.749173,1248.925781,0.148839,0.938427,?,?,?
905,'2017/02/07 17:17:31:627',6,-0.0945,-0.623259,0.377489,0.406196,0.521066,0.384217,0.200162,0.314661,0.398837,-0.095546,-0.240201,0.357589,0.607328,1248.925781,0.19366,1.425703,?,?,?
906,'2017/02/07 17:17:31:648',6,-0.134175,-0.669163,0.357396,0.231111,0.355584,0.339811,0.13228,0.237151,0.391062,-0.027584,-0.213876,0.489209,0.763686,2497.851563,0.163934,1.041107,?,?,?
907,'2017/02/07 17:17:31:668',6,-0.096489,-0.440403,0.490164,0.232757,0.281326,0.079287,0.072757,0.295273,0.429667,0.12673,-0.050197,0.458944,0.68369,1248.925781,0.125029,0.689749,?,?,?
908,'2017/02/07 17:17:31:690',6,-0.149268,-0.399745,0.554732,0.325921,0.424599,0.342143,0.138596,0.158877,0.392731,-0.053655,-0.191167,0.52545,0.810718,2497.851563,0.124499,0.684109,?,?,?
909,'2017/02/07 17:17:31:711',6,-0.140936,-0.472989,0.446048,0.261124,0.314468,0.204689,0.139523,0.262413,0.437513,-0.014668,-0.171693,0.588449,0.668595,1248.925781,0.124313,0.784055,?,?,?
910,'2017/02/07 17:17:31:732',6,-0.098581,-0.53824,0.476651,0.445176,0.416438,0.168943,-0.04474,0.249755,0.551294,0.031047,-0.201056,0.524946,0.773379,1248.925781,0.216472,1.721635,?,?,?
911,'2017/02/07 17:17:31:753',6,-0.24183,-0.515315,0.423606,0.394626,0.548639,0.040707,-0.009808,0.407916,0.435153,-0.139146,-0.065104,0.705758,0.613813,1335.058594,0.214012,1.574718,?,?,?
912,'2017/02/07 17:17:31:773',6,-0.178216,-0.574489,0.510785,0.426462,0.393077,0.022378,-0.012425,0.402804,0.592814,-0.016825,0.035299,0.713103,0.54209,1335.058594,0.231762,1.659308,?,?,?
913,'2017/02/07 17:17:31:794',6,-0.162277,-0.802562,0.24836,0.244339,0.306481,0.210872,0.217943,0.361073,0.34226,-0.105616,0.097031,0.638499,0.472215,1378.125,0.243766,2.112685,?,?,?
914,'2017/02/07 17:17:31:815',6,-0.224925,-0.720276,0.309399,0.376585,0.45969,0.222908,0.122175,0.229319,0.424984,-0.106442,0.024223,0.704742,0.501174,1378.125,0.22589,1.920645,?,?,?
915,'2017/02/07 17:17:31:835',6,-0.397304,-0.724247,0.424299,0.25921,0.354679,0.172695,0.215701,0.361786,0.430262,0.02337,0.18361,0.711191,0.548134,1335.058594,0.208123,1.334233,?,?,?
916,'2017/02/07 17:17:31:856',6,-0.145914,-0.528384,0.438421,0.387414,0.449784,0.220226,0.166578,0.268417,0.350709,-0.151751,0.052839,0.704081,0.51676,1335.058594,0.218718,1.584663,?,?,?
917,'2017/02/07 17:17:31:877',6,-0.177668,-0.45556,0.418502,0.313053,0.372122,0.087013,0.057543,0.346638,0.429405,-0.224096,-0.004138,0.557394,0.512822,1335.058594,0.231459,1.636553,?,?,?
918,'2017/02/07 17:17:31:898',6,-0.150227,-0.409451,0.541341,0.495221,0.493712,0.123051,-0.003804,0.229317,0.23959,-0.117175,0.133143,0.780043,0.568308,1335.058594,0.207784,1.58388,?,?,?
919,'2017/02/07 17:17:31:919',6,-0.149418,-0.671584,0.359243,0.239352,0.411376,0.182785,0.200523,0.234486,0.324126,-0.133417,0.18543,0.616555,0.514396,1335.058594,0.207541,1.54715,?,?,?
920,'2017/02/07 17:17:31:940',6,-0.199195,-0.453476,0.452751,0.340493,0.345818,0.23194,0.251288,0.429438,0.435979,-0.080757,0.093767,0.50442,0.44493,1378.125,0.209496,1.418393,?,?,?
921,'2017/02/07 17:17:31:960',6,-0.109679,-0.667549,0.314859,0.306843,0.395782,0.377643,0.247143,0.39887,0.332332,-0.075834,0.154363,0.649136,0.461406,1335.058594,0.23215,1.631152,?,?,?
922,'2017/02/07 17:17:31:981',6,-0.176662,-0.776895,0.224237,0.15071,0.368113,0.313024,0.162927,0.444772,0.32261,-0.142679,0.109694,0.564562,0.46225,1378.125,0.270598,1.976243,?,?,?
923,'2017/02/07 17:17:32:002',6,-0.128559,-0.696545,0.190538,0.273435,0.39589,0.233982,0.277124,0.305712,0.223945,-0.189814,0.116273,0.681536,0.505175,1335.058594,0.257556,1.988553,?,?,?
924,'2017/02/07 17:17:32:023',6,-0.157674,-0.521221,0.459104,0.55199,0.392929,0.116005,0.143161,0.314825,0.316404,-0.178268,0.04674,0.670228,0.469342,1378.125,0.260266,2.186814,?,?,?
925,'2017/02/07 17:17:32:044',6,-0.222937,-0.779808,0.125283,0.221189,0.444021,0.407443,0.214108,0.524862,0.373321,-0.231256,0.139721,0.543295,0.412148,1335.058594,0.277643,2.209781,?,?,?
926,'2017/02/07 17:17:32:065',6,-0.120395,-0.754806,0.270464,0.277488,0.371189,0.191334,0.177041,0.275826,0.219371,-0.147236,0.14741,0.758649,0.514297,1378.125,0.31403,2.47898,?,?,?
927,'2017/02/07 17:17:32:086',6,-0.096002,-0.548174,0.409406,0.358551,0.297625,0.113354,0.139403,0.394883,0.312438,-0.199547,0.083151,0.569044,0.42512,1378.125,0.295942,2.380277,?,?,?
928,'2017/02/07 17:17:32:107',6,-0.082344,-0.829434,0.239292,0.175144,0.247829,0.120561,0.199994,0.34296,0.288352,-0.201263,0.215172,0.659467,0.612925,1378.125,0.319282,2.739194,?,?,?
929,'2017/02/07 17:17:32:127',6,-0.333974,-0.754622,0.524656,0.675871,0.620427,0.333193,0.119914,0.246519,0.19309,-0.213726,0.095547,0.792171,0.520553,1378.125,0.33116,2.807166,?,?,?
930,'2017/02/07 17:17:32:148',6,-0.212603,-0.622209,0.356144,0.369179,0.527329,0.25499,0.163904,0.483543,0.321426,-0.200591,0.043908,0.662275,0.419286,1378.125,0.312456,2.571349,?,?,?
